match_id,match_date,match_week,home_team,away_team,player,player_id,team,position,minute,second,period,shot_body_part,shot_type,shot_technique,shot_first_time,shot_one_on_one,under_pressure,play_pattern,shot_outcome,shot_statsbomb_xg,shot_x,shot_y
3879723,2016-02-03,23,Inter Milan,Chievo,Mauro Emanuel Icardi Rivero,6987.0,Inter Milan,Center Forward,34,43,1,Right Foot,Open Play,Lob,True,,,Regular Play,Off T,0.003971606,64.3,46.8
3879723,2016-02-03,23,Inter Milan,Chievo,Eder Citadin Martins,7000.0,Inter Milan,Left Wing,40,2,1,Right Foot,Open Play,Half Volley,True,,,From Corner,Off T,0.1832078,113.0,31.0
3879723,2016-02-03,23,Inter Milan,Chievo,Marcelo Brozović,5469.0,Inter Milan,Right Center Midfield,41,14,1,Right Foot,Open Play,Normal,,,,From Free Kick,Blocked,0.06624136,102.4,38.3
3879723,2016-02-03,23,Inter Milan,Chievo,Eder Citadin Martins,7000.0,Inter Milan,Left Wing,42,14,1,Right Foot,Open Play,Normal,,,,From Free Kick,Blocked,0.03293832,96.7,34.9
3879723,2016-02-03,23,Inter Milan,Chievo,Eder Citadin Martins,7000.0,Inter Milan,Left Wing,43,12,1,Right Foot,Open Play,Normal,,,,From Corner,Blocked,0.016211143,98.9,25.7
3879723,2016-02-03,23,Inter Milan,Chievo,Eder Citadin Martins,7000.0,Inter Milan,Left Wing,43,14,1,Right Foot,Open Play,Half Volley,True,,,From Corner,Blocked,0.053156156,98.1,38.7
3879723,2016-02-03,23,Inter Milan,Chievo,Marcelo Brozović,5469.0,Inter Milan,Right Center Midfield,44,40,1,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.034771096,98.7,50.3
3879723,2016-02-03,23,Inter Milan,Chievo,Jeison Fabián Murillo Cerón,6585.0,Inter Milan,Left Center Back,47,18,2,Head,Open Play,Normal,,,,From Corner,Wayward,0.04325802,109.0,35.4
3879723,2016-02-03,23,Inter Milan,Chievo,Mauro Emanuel Icardi Rivero,6987.0,Inter Milan,Center Forward,47,22,2,Right Foot,Open Play,Normal,,,,From Corner,Goal,0.58494055,115.9,36.7
3879723,2016-02-03,23,Inter Milan,Chievo,Mauro Emanuel Icardi Rivero,6987.0,Inter Milan,Center Forward,55,19,2,Head,Open Play,Normal,,,,Regular Play,Post,0.30876544,115.2,42.8
3879723,2016-02-03,23,Inter Milan,Chievo,Valter Birsa,7045.0,Chievo,Left Midfield,60,7,2,Left Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.0724984,96.6,34.7
3879723,2016-02-03,23,Inter Milan,Chievo,Mauro Emanuel Icardi Rivero,6987.0,Inter Milan,Center Forward,65,29,2,Right Foot,Open Play,Normal,,,True,Regular Play,Saved,0.18782625,107.5,46.8
3879723,2016-02-03,23,Inter Milan,Chievo,Eder Citadin Martins,7000.0,Inter Milan,Left Wing,68,4,2,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.034284662,105.6,23.0
3879723,2016-02-03,23,Inter Milan,Chievo,Marcelo Brozović,5469.0,Inter Milan,Right Center Midfield,71,0,2,Right Foot,Free Kick,Normal,,,,From Free Kick,Off T,0.060061127,96.2,28.7
3879723,2016-02-03,23,Inter Milan,Chievo,João Miranda de Souza Filho,5551.0,Inter Milan,Center Back,78,44,2,Head,Open Play,Normal,,,True,From Corner,Saved,0.042578083,109.1,42.6
3879723,2016-02-03,23,Inter Milan,Chievo,Jeison Fabián Murillo Cerón,6585.0,Inter Milan,Right Center Back,79,19,2,Head,Open Play,Normal,,,True,From Corner,Saved,0.064577386,111.9,36.1
3879723,2016-02-03,23,Inter Milan,Chievo,Roberto Inglese,7043.0,Chievo,Left Center Forward,86,59,2,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.03445244,103.3,38.5
3879723,2016-02-03,23,Inter Milan,Chievo,Nicola Rigoni,7041.0,Chievo,Center Defensive Midfield,87,17,2,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.02224456,90.8,39.8
3879723,2016-02-03,23,Inter Milan,Chievo,Boštjan Cesar,8877.0,Chievo,Left Center Back,87,32,2,Left Foot,Open Play,Volley,True,,,Regular Play,Blocked,0.02111051,97.6,27.5
3879723,2016-02-03,23,Inter Milan,Chievo,Sergio Pellissier,8644.0,Chievo,Right Center Forward,88,48,2,Left Foot,Open Play,Half Volley,,,,From Throw In,Off T,0.100037634,110.3,46.3
3879723,2016-02-03,23,Inter Milan,Chievo,Paul-José M''Poku Ebunge,18946.0,Chievo,Center Attacking Midfield,93,2,2,Right Foot,Open Play,Volley,True,,,From Throw In,Wayward,0.027001552,99.9,39.0
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,5,24,1,Right Foot,Open Play,Normal,,,True,From Throw In,Blocked,0.016122838,85.7,44.7
3879722,2016-02-03,23,Hellas Verona,Atalanta,Nicolò Cherubin,45590.0,Atalanta,Left Center Back,10,32,1,Head,Open Play,Normal,,True,True,From Free Kick,Wayward,0.15981595,112.0,39.7
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alessandro Diamanti,19847.0,Atalanta,Right Wing,11,4,1,Right Foot,Open Play,Normal,,,True,From Throw In,Wayward,0.058305103,107.7,27.1
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alessandro Diamanti,19847.0,Atalanta,Right Wing,15,54,1,Left Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.030532407,88.3,44.9
3879722,2016-02-03,23,Hellas Verona,Atalanta,Marco Borriello,8871.0,Atalanta,Center Forward,21,41,1,Head,Open Play,Normal,,,True,From Corner,Off T,0.07685131,109.0,35.0
3879722,2016-02-03,23,Hellas Verona,Atalanta,Giulio Migliaccio,40455.0,Atalanta,Right Defensive Midfield,23,44,1,Right Foot,Open Play,Volley,True,,,From Throw In,Wayward,0.050511096,102.5,44.1
3879722,2016-02-03,23,Hellas Verona,Atalanta,Giampaolo Pazzini,6686.0,Hellas Verona,Right Center Forward,24,10,1,Right Foot,Open Play,Half Volley,,,True,Regular Play,Off T,0.055215493,105.1,33.9
3879722,2016-02-03,23,Hellas Verona,Atalanta,Luca Siligardi,11494.0,Hellas Verona,Left Midfield,26,6,1,Right Foot,Open Play,Normal,,,,From Free Kick,Off T,0.061479043,104.8,26.6
3879722,2016-02-03,23,Hellas Verona,Atalanta,Marco Borriello,8871.0,Atalanta,Center Forward,26,49,1,Left Foot,Open Play,Normal,,,,From Goal Kick,Saved,0.045970965,98.8,28.7
3879722,2016-02-03,23,Hellas Verona,Atalanta,Andrea Conti,8657.0,Atalanta,Right Wing Back,29,9,1,Right Foot,Open Play,Normal,True,,,From Free Kick,Goal,0.915751,110.5,45.1
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alessandro Diamanti,19847.0,Atalanta,Right Wing,34,52,1,Left Foot,Open Play,Lob,,,True,Regular Play,Saved Off Target,0.0060567614,63.3,28.4
3879722,2016-02-03,23,Hellas Verona,Atalanta,Luca Toni,20252.0,Hellas Verona,Left Center Forward,36,25,1,Head,Open Play,Normal,,,True,From Corner,Blocked,0.12877484,113.8,42.8
3879722,2016-02-03,23,Hellas Verona,Atalanta,Luca Siligardi,11494.0,Hellas Verona,Left Midfield,41,31,1,Left Foot,Open Play,Normal,,True,,Regular Play,Goal,0.5306256,109.9,34.5
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,45,43,2,Left Foot,Open Play,Normal,,,,Regular Play,Blocked,0.028166655,108.6,24.7
3879722,2016-02-03,23,Hellas Verona,Atalanta,Urby Emanuelson,8463.0,Hellas Verona,Left Midfield,49,15,2,Left Foot,Open Play,Volley,True,,True,Regular Play,Off T,0.054928467,115.1,29.0
3879722,2016-02-03,23,Hellas Verona,Atalanta,Luca Toni,20252.0,Hellas Verona,Left Center Forward,51,46,2,Left Foot,Open Play,Volley,True,,,From Free Kick,Saved,0.086593084,106.6,46.9
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alessandro Diamanti,19847.0,Atalanta,Right Wing,52,31,2,Left Foot,Open Play,Normal,True,,,From Free Kick,Off T,0.016893359,100.8,58.3
3879722,2016-02-03,23,Hellas Verona,Atalanta,Urby Emanuelson,8463.0,Hellas Verona,Left Midfield,55,44,2,Left Foot,Free Kick,Normal,,,,From Free Kick,Off T,0.07906936,100.2,49.8
3879722,2016-02-03,23,Hellas Verona,Atalanta,Marco Borriello,8871.0,Atalanta,Center Forward,58,31,2,Left Foot,Open Play,Normal,,,,From Free Kick,Blocked,0.043045726,103.6,25.8
3879722,2016-02-03,23,Hellas Verona,Atalanta,Marco Borriello,8871.0,Atalanta,Center Forward,58,53,2,Left Foot,Open Play,Half Volley,,,,From Free Kick,Off T,0.095193364,106.2,34.8
3879722,2016-02-03,23,Hellas Verona,Atalanta,Giampaolo Pazzini,6686.0,Hellas Verona,Right Center Forward,61,57,2,Head,Open Play,Normal,,,,From Throw In,Off T,0.06932519,107.2,44.4
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alessandro Diamanti,19847.0,Atalanta,Right Wing,62,58,2,Left Foot,Open Play,Normal,,,,Regular Play,Saved,0.13014783,103.9,41.6
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,63,6,2,Right Foot,Open Play,Half Volley,,,,Regular Play,Saved,0.028113145,95.3,37.9
3879722,2016-02-03,23,Hellas Verona,Atalanta,Alessandro Diamanti,19847.0,Atalanta,Right Wing,64,4,2,Left Foot,Open Play,Normal,,,,From Corner,Off T,0.0089092525,94.8,60.5
3879722,2016-02-03,23,Hellas Verona,Atalanta,Marco Borriello,8871.0,Atalanta,Center Forward,65,27,2,Head,Open Play,Normal,,,True,From Corner,Blocked,0.07792863,112.0,41.7
3879722,2016-02-03,23,Hellas Verona,Atalanta,Artur Ioniţă,7949.0,Hellas Verona,Left Defensive Midfield,70,21,2,Head,Open Play,Normal,,,True,From Free Kick,Off T,0.058630403,109.5,42.5
3879722,2016-02-03,23,Hellas Verona,Atalanta,Luca Toni,20252.0,Hellas Verona,Left Center Forward,80,47,2,Head,Open Play,Normal,,,,From Throw In,Off T,0.14090475,113.5,44.0
3879722,2016-02-03,23,Hellas Verona,Atalanta,Giampaolo Pazzini,6686.0,Hellas Verona,Right Center Forward,82,47,2,Right Foot,Open Play,Normal,,,True,From Free Kick,Goal,0.28559124,110.0,40.5
3879722,2016-02-03,23,Hellas Verona,Atalanta,Cristian Raimondi,40333.0,Atalanta,Right Back,84,59,2,Right Foot,Open Play,Normal,True,,,From Free Kick,Off T,0.110995,105.2,39.6
3879722,2016-02-03,23,Hellas Verona,Atalanta,Juan Ignacio Gómez Taleb,386651.0,Hellas Verona,Left Midfield,89,10,2,Right Foot,Open Play,Normal,True,,,From Free Kick,Saved,0.21474658,110.6,44.4
3879722,2016-02-03,23,Hellas Verona,Atalanta,Giampaolo Pazzini,6686.0,Hellas Verona,Right Center Forward,91,8,2,Right Foot,Open Play,Half Volley,True,,,From Free Kick,Off T,0.033523962,98.9,51.3
3879721,2016-02-03,23,Palermo,AC Milan,M''Baye Babacar Niang,5661.0,AC Milan,Right Center Forward,2,42,1,Left Foot,Open Play,Normal,,,,Regular Play,Blocked,0.06079044,102.6,34.4
3879721,2016-02-03,23,Palermo,AC Milan,Riccardo Montolivo,7166.0,AC Milan,Left Defensive Midfield,4,3,1,Right Foot,Open Play,Volley,True,,True,From Corner,Wayward,0.026909519,99.4,50.4
3879721,2016-02-03,23,Palermo,AC Milan,Keisuke Honda,5683.0,AC Milan,Right Midfield,5,18,1,Left Foot,Corner,Normal,,True,,From Corner,Saved,0.00018,119.6,79.6
3879721,2016-02-03,23,Palermo,AC Milan,Giacomo Bonaventura,7026.0,AC Milan,Left Midfield,14,0,1,Right Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.045139786,90.8,38.0
3879721,2016-02-03,23,Palermo,AC Milan,Carlos Arturo Bacca Ahumada,5688.0,AC Milan,Left Center Forward,15,32,1,Right Foot,Open Play,Normal,,,,From Throw In,Saved,0.12497591,111.1,50.2
3879721,2016-02-03,23,Palermo,AC Milan,Giacomo Bonaventura,7026.0,AC Milan,Left Midfield,16,31,1,Right Foot,Open Play,Normal,True,,,Regular Play,Saved,0.032183927,97.4,27.2
3879721,2016-02-03,23,Palermo,AC Milan,Carlos Arturo Bacca Ahumada,5688.0,AC Milan,Left Center Forward,18,0,1,Right Foot,Open Play,Normal,True,,True,From Free Kick,Goal,0.25364134,112.5,41.4
3879721,2016-02-03,23,Palermo,AC Milan,Oscar Hiljemark,5605.0,Palermo,Right Wing,20,0,1,Head,Open Play,Normal,,,,From Free Kick,Off T,0.0547591,107.9,45.7
3879721,2016-02-03,23,Palermo,AC Milan,Keisuke Honda,5683.0,AC Milan,Right Midfield,31,10,1,Left Foot,Open Play,Normal,,,,Regular Play,Saved,0.024167264,92.2,42.5
3879721,2016-02-03,23,Palermo,AC Milan,M''Baye Babacar Niang,5661.0,AC Milan,Right Center Forward,32,31,1,Right Foot,Penalty,Normal,,,,Other,Goal,0.7835,108.0,40.0
3879721,2016-02-03,23,Palermo,AC Milan,Carlos Arturo Bacca Ahumada,5688.0,AC Milan,Left Center Forward,33,31,1,Right Foot,Open Play,Normal,,,,From Counter,Saved,0.030875582,94.6,30.2
3879721,2016-02-03,23,Palermo,AC Milan,Keisuke Honda,5683.0,AC Milan,Right Midfield,35,31,1,Left Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.025476694,87.7,48.5
3879721,2016-02-03,23,Palermo,AC Milan,Alberto Gilardino,38389.0,Palermo,Center Forward,38,41,1,Head,Open Play,Normal,,True,,From Free Kick,Off T,0.14059693,113.0,44.7
3879721,2016-02-03,23,Palermo,AC Milan,Franco Damián Vázquez,6719.0,Palermo,Center Attacking Midfield,39,11,1,Left Foot,Open Play,Normal,,,,Regular Play,Blocked,0.027087588,92.8,34.9
3879721,2016-02-03,23,Palermo,AC Milan,Mato Jajalo,30735.0,Palermo,Right Defensive Midfield,39,44,1,Right Foot,Open Play,Volley,True,,,From Corner,Wayward,0.04168587,104.8,51.7
3879721,2016-02-03,23,Palermo,AC Milan,Robin Quaison,8552.0,Palermo,Left Wing,41,18,1,Right Foot,Open Play,Half Volley,True,,True,Regular Play,Blocked,0.03165593,109.2,26.9
3879721,2016-02-03,23,Palermo,AC Milan,Mato Jajalo,30735.0,Palermo,Center Defensive Midfield,48,42,2,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.019401481,91.0,52.3
3879721,2016-02-03,23,Palermo,AC Milan,M''Baye Babacar Niang,5661.0,AC Milan,Left Center Forward,50,1,2,Right Foot,Open Play,Normal,,,True,From Free Kick,Saved,0.027063219,89.1,34.5
3879721,2016-02-03,23,Palermo,AC Milan,Juraj Kucka,10919.0,AC Milan,Right Defensive Midfield,50,21,2,Right Foot,Open Play,Normal,True,,True,From Counter,Off T,0.2934867,113.2,45.9
3879721,2016-02-03,23,Palermo,AC Milan,Juraj Kucka,10919.0,AC Milan,Right Defensive Midfield,55,37,2,Left Foot,Open Play,Normal,,,,From Free Kick,Off T,0.022833316,91.1,51.3
3879721,2016-02-03,23,Palermo,AC Milan,Aleksandar Trajkovski,30512.0,Palermo,Left Center Forward,63,22,2,Right Foot,Open Play,Half Volley,True,,True,Regular Play,Blocked,0.03814028,109.5,54.2
3879721,2016-02-03,23,Palermo,AC Milan,Ivaylo Chochev,40349.0,Palermo,Left Center Midfield,64,49,2,Head,Open Play,Normal,,,True,From Corner,Saved,0.07882251,110.7,40.3
3879721,2016-02-03,23,Palermo,AC Milan,Giacomo Bonaventura,7026.0,AC Milan,Left Midfield,67,18,2,Right Foot,Open Play,Normal,True,,,From Throw In,Saved,0.06938215,103.2,45.7
3879721,2016-02-03,23,Palermo,AC Milan,M''Baye Babacar Niang,5661.0,AC Milan,Left Center Forward,71,7,2,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.03523494,99.8,28.1
3879721,2016-02-03,23,Palermo,AC Milan,Franco Damián Vázquez,6719.0,Palermo,Center Attacking Midfield,73,11,2,Left Foot,Open Play,Normal,,,True,Regular Play,Blocked,0.103742555,104.2,36.3
3879721,2016-02-03,23,Palermo,AC Milan,Michel Morganella,31268.0,Palermo,Right Back,75,37,2,Right Foot,Open Play,Normal,,,,From Free Kick,Saved,0.02801548,98.4,55.3
3879721,2016-02-03,23,Palermo,AC Milan,Franco Damián Vázquez,6719.0,Palermo,Center Attacking Midfield,76,42,2,Left Foot,Open Play,Normal,,,,From Throw In,Blocked,0.02254959,96.7,54.4
3879721,2016-02-03,23,Palermo,AC Milan,Mario Barwuah Balotelli,3371.0,AC Milan,Left Center Forward,77,54,2,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.026402017,88.9,40.1
3879721,2016-02-03,23,Palermo,AC Milan,Achraf Lazaar,10032.0,Palermo,Left Back,93,0,2,Left Foot,Open Play,Normal,,,,From Free Kick,Off T,0.009831657,97.3,21.5
3879720,2016-02-03,23,Lazio,Napoli,Gonzalo Gerardo Higuaín,5497.0,Napoli,Center Forward,6,30,1,Right Foot,Open Play,Normal,,,,Regular Play,Saved,0.07976689,103.2,25.7
3879720,2016-02-03,23,Lazio,Napoli,Senad Lulić,7785.0,Lazio,Left Center Midfield,20,12,1,Right Foot,Open Play,Normal,,,,From Goal Kick,Off T,0.06485459,98.4,29.5
3879720,2016-02-03,23,Lazio,Napoli,Gonzalo Gerardo Higuaín,5497.0,Napoli,Center Forward,23,11,1,Right Foot,Open Play,Normal,True,,,From Throw In,Saved,0.2843295,114.8,33.1
3879720,2016-02-03,23,Lazio,Napoli,Gonzalo Gerardo Higuaín,5497.0,Napoli,Center Forward,23,11,1,Other,Open Play,Normal,,,,From Throw In,Goal,0.1983131,115.7,34.0
3879720,2016-02-03,23,Lazio,Napoli,David López Silva,6754.0,Napoli,Right Center Midfield,25,10,1,Right Foot,Open Play,Half Volley,True,,,Regular Play,Off T,0.028842423,91.7,38.7
3879720,2016-02-03,23,Lazio,Napoli,José María Callejón Bueno,7029.0,Napoli,Right Wing,26,33,1,Right Foot,Open Play,Lob,True,,,Regular Play,Goal,0.32059282,100.9,42.1
3879720,2016-02-03,23,Lazio,Napoli,Ogenyi Eddy Onazi,33311.0,Lazio,Center Defensive Midfield,43,19,1,Left Foot,Open Play,Half Volley,True,,,Regular Play,Off T,0.013297823,87.0,40.6
3879720,2016-02-03,23,Lazio,Napoli,Maurício dos Santos Nascimento,9939.0,Lazio,Right Center Back,44,59,1,Head,Open Play,Normal,,,True,From Free Kick,Off T,0.032917198,107.5,39.3
3879720,2016-02-03,23,Lazio,Napoli,Gonzalo Gerardo Higuaín,5497.0,Napoli,Center Forward,48,38,2,Left Foot,Open Play,Half Volley,True,,True,Regular Play,Off T,0.009392342,110.5,21.6
3879720,2016-02-03,23,Lazio,Napoli,Lorenzo Insigne,7037.0,Napoli,Left Wing,51,20,2,Right Foot,Open Play,Normal,,,,Regular Play,Wayward,0.0041049947,55.4,11.0
3879720,2016-02-03,23,Lazio,Napoli,Abdoulay Konko,26683.0,Lazio,Left Back,60,38,2,Head,Open Play,Normal,,,,Regular Play,Off T,0.07858208,108.1,33.6
3879720,2016-02-03,23,Lazio,Napoli,Miroslav Klose,19286.0,Lazio,Center Forward,64,39,2,Right Foot,Open Play,Lob,,True,True,From Throw In,Off T,0.24159847,105.3,42.0
3879720,2016-02-03,23,Lazio,Napoli,Dries Mertens,5630.0,Napoli,Left Wing,73,11,2,Right Foot,Free Kick,Normal,,,,From Free Kick,Off T,0.06660038,99.0,28.4
3879720,2016-02-03,23,Lazio,Napoli,Maurício dos Santos Nascimento,9939.0,Lazio,Right Center Back,74,26,2,Head,Open Play,Normal,,,True,From Corner,Off T,0.10774134,112.0,40.2
3879720,2016-02-03,23,Lazio,Napoli,Dries Mertens,5630.0,Napoli,Left Wing,78,0,2,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.02336693,87.9,37.3
3879720,2016-02-03,23,Lazio,Napoli,David López Silva,6754.0,Napoli,Right Center Midfield,79,13,2,Right Foot,Open Play,Normal,True,,,Regular Play,Blocked,0.077119716,106.0,47.5
3879720,2016-02-03,23,Lazio,Napoli,Wesley Hoedt,3588.0,Lazio,Left Center Back,87,13,2,Left Foot,Open Play,Half Volley,,,,From Free Kick,Blocked,0.010918222,114.5,24.5
3879720,2016-02-03,23,Lazio,Napoli,José María Callejón Bueno,7029.0,Napoli,Right Wing,92,8,2,Right Foot,Open Play,Normal,True,,,From Throw In,Saved,0.0031438714,67.7,77.4
3879720,2016-02-03,23,Lazio,Napoli,Filip Đorđević,11427.0,Lazio,Center Forward,93,50,2,Left Foot,Open Play,Normal,,,,Regular Play,Off T,0.032050755,92.3,33.2
3879719,2016-02-03,23,Sampdoria,Torino,Josef Alexander Martínez Mencia,12619.0,Torino,Left Center Forward,3,2,1,Left Foot,Open Play,Half Volley,,,,From Throw In,Saved,0.01593087,86.1,31.2
3879719,2016-02-03,23,Sampdoria,Torino,Josef Alexander Martínez Mencia,12619.0,Torino,Left Center Forward,3,40,1,Right Foot,Open Play,Half Volley,True,,,From Corner,Saved,0.21106988,109.4,33.0
3879719,2016-02-03,23,Sampdoria,Torino,Luis Fernando Muriel Fruto,6334.0,Sampdoria,Center Forward,7,54,1,Left Foot,Open Play,Normal,,,,From Throw In,Saved,0.024854058,92.1,48.7
3879719,2016-02-03,23,Sampdoria,Torino,Gastón Alexis Silva Perdomo,28289.0,Torino,Left Wing Back,10,51,1,Right Foot,Open Play,Normal,,,True,Regular Play,Off T,0.027187714,97.4,25.1
3879719,2016-02-03,23,Sampdoria,Torino,Davide Zappacosta,3660.0,Torino,Right Wing Back,14,54,1,Right Foot,Open Play,Normal,,,,From Throw In,Blocked,0.022809431,95.1,53.9
3879719,2016-02-03,23,Sampdoria,Torino,Carlos Joaquín Correa,6822.0,Sampdoria,Left Attacking Midfield,21,44,1,Right Foot,Free Kick,Normal,,,,From Free Kick,Saved,0.019535905,87.0,31.0
3879719,2016-02-03,23,Sampdoria,Torino,Afriyie Acquah,7474.0,Torino,Right Center Midfield,22,5,1,Right Foot,Open Play,Normal,,,,Regular Play,Saved,0.19655891,99.9,40.4
3879719,2016-02-03,23,Sampdoria,Torino,Marco Benassi,7149.0,Torino,Left Center Midfield,25,28,1,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.037281107,102.0,25.6
3879719,2016-02-03,23,Sampdoria,Torino,Andrea Belotti,7471.0,Torino,Right Center Forward,26,46,1,Right Foot,Open Play,Normal,,,True,From Throw In,Off T,0.035682112,100.2,40.3
3879719,2016-02-03,23,Sampdoria,Torino,Dávid Ivan,36364.0,Sampdoria,Left Defensive Midfield,27,49,1,Right Foot,Open Play,Normal,,,,From Goal Kick,Blocked,0.03188857,93.5,47.6
3879719,2016-02-03,23,Sampdoria,Torino,Davide Zappacosta,3660.0,Torino,Right Wing Back,46,20,2,Left Foot,Open Play,Normal,,,,Regular Play,Off T,0.042373363,96.5,52.2
3879719,2016-02-03,23,Sampdoria,Torino,Josef Alexander Martínez Mencia,12619.0,Torino,Left Center Forward,49,29,2,Right Foot,Open Play,Half Volley,True,,,From Free Kick,Off T,0.082427844,106.6,47.6
3879719,2016-02-03,23,Sampdoria,Torino,Lazaros Christodoulopoulos,15318.0,Sampdoria,Right Wing Back,55,30,2,Right Foot,Free Kick,Normal,,,,From Free Kick,Off T,0.061309736,95.7,50.5
3879719,2016-02-03,23,Sampdoria,Torino,Luis Fernando Muriel Fruto,6334.0,Sampdoria,Center Forward,60,37,2,Right Foot,Open Play,Normal,,,,From Free Kick,Off T,0.019028394,94.9,56.6
3879719,2016-02-03,23,Sampdoria,Torino,Daniele Baselli,7465.0,Torino,Left Center Midfield,61,56,2,Head,Open Play,Normal,,,,From Free Kick,Saved,0.042641427,108.4,37.9
3879719,2016-02-03,23,Sampdoria,Torino,Kamil Glik,3034.0,Torino,Center Back,64,21,2,Right Foot,Open Play,Normal,,,True,From Corner,Blocked,0.006852836,76.4,51.4
3879719,2016-02-03,23,Sampdoria,Torino,Luis Fernando Muriel Fruto,6334.0,Sampdoria,Center Forward,65,22,2,Head,Open Play,Diving Header,,,True,From Corner,Goal,0.3043585,112.6,38.3
3879719,2016-02-03,23,Sampdoria,Torino,Andrea Belotti,7471.0,Torino,Right Wing,70,27,2,Left Foot,Open Play,Normal,True,,True,From Free Kick,Goal,0.8481419,117.2,38.9
3879719,2016-02-03,23,Sampdoria,Torino,Carlos Joaquín Correa,6822.0,Sampdoria,Left Attacking Midfield,73,43,2,Left Foot,Open Play,Normal,,,True,Regular Play,Off T,0.08630276,111.0,26.5
3879719,2016-02-03,23,Sampdoria,Torino,Andrea Belotti,7471.0,Torino,Right Wing,78,8,2,Right Foot,Open Play,Volley,True,,,Regular Play,Off T,0.114280805,110.7,34.6
3879719,2016-02-03,23,Sampdoria,Torino,Roberto Soriano,6759.0,Sampdoria,Right Attacking Midfield,83,31,2,Right Foot,Open Play,Normal,,,,Regular Play,Goal,0.0374851,93.2,37.4
3879719,2016-02-03,23,Sampdoria,Torino,Roberto Soriano,6759.0,Sampdoria,Right Attacking Midfield,87,57,2,Left Foot,Open Play,Normal,,,,From Throw In,Off T,0.084640615,100.6,40.2
3879719,2016-02-03,23,Sampdoria,Torino,Andrea Belotti,7471.0,Torino,Right Wing,93,58,2,Head,Open Play,Normal,,,True,Regular Play,Goal,0.21211948,114.7,39.5
3879718,2016-02-03,23,Empoli,Udinese,Piotr Zieliński,5660.0,Empoli,Right Center Midfield,2,14,1,Right Foot,Open Play,Normal,,,True,From Free Kick,Blocked,0.005744631,83.5,44.2
3879718,2016-02-03,23,Empoli,Udinese,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,11,41,1,Right Foot,Open Play,Normal,,,True,From Throw In,Off T,0.027312456,102.7,27.9
3879718,2016-02-03,23,Empoli,Udinese,Bruno Miguel Borges Fernandes,5204.0,Udinese,Right Center Midfield,13,2,1,Right Foot,Open Play,Normal,,,,Regular Play,Saved,0.037422072,99.7,51.1
3879718,2016-02-03,23,Empoli,Udinese,Leandro Daniel Paredes,16308.0,Empoli,Center Defensive Midfield,19,41,1,Right Foot,Free Kick,Normal,,,,From Free Kick,Saved,0.02182621,86.6,47.8
3879718,2016-02-03,23,Empoli,Udinese,Massimo Maccarone,40252.0,Empoli,Left Center Forward,20,13,1,Right Foot,Open Play,Normal,,,True,From Throw In,Blocked,0.023811957,103.0,56.9
3879718,2016-02-03,23,Empoli,Udinese,Duván Esteban Zapata Banguera,7017.0,Udinese,Right Center Forward,22,10,1,Right Foot,Open Play,Normal,True,,True,Regular Play,Goal,0.21897046,110.9,38.6
3879718,2016-02-03,23,Empoli,Udinese,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,28,36,1,Right Foot,Open Play,Normal,,,True,Regular Play,Blocked,0.009008949,97.1,21.1
3879718,2016-02-03,23,Empoli,Udinese,Piotr Zieliński,5660.0,Empoli,Right Center Midfield,31,33,1,Left Foot,Open Play,Normal,,,True,From Throw In,Blocked,0.022356348,95.8,56.0
3879718,2016-02-03,23,Empoli,Udinese,Daniele Croce,40251.0,Empoli,Left Center Midfield,41,14,1,Right Foot,Open Play,Normal,True,,True,From Keeper,Blocked,0.2187438,107.7,37.1
3879718,2016-02-03,23,Empoli,Udinese,Bruno Miguel Borges Fernandes,5204.0,Udinese,Right Center Midfield,42,42,1,Head,Open Play,Normal,,,True,From Throw In,Off T,0.08856544,108.8,40.8
3879718,2016-02-03,23,Empoli,Udinese,Leandro Daniel Paredes,16308.0,Empoli,Center Defensive Midfield,45,16,1,Right Foot,Open Play,Normal,True,,,From Throw In,Off T,0.020537784,87.7,41.9
